,loop_step,standard_dev,number_town_people,guac_20,guac_19,guac_18,guac_17,guac_16,guac_15,guac_14,guac_13,guac_12,guac_11,guac_10,guac_9,guac_8,guac_7,guac_6,guac_5,guac_4,guac_3,guac_2,guac_1
460,60,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
461,61,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
462,62,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
463,63,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false
464,64,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
465,65,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
466,66,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
467,67,1,200,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true
468,68,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true
469,69,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true
470,70,1,200,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true
471,71,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
472,72,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
473,73,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true
474,74,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
475,75,1,200,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true
476,76,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
477,77,1,200,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
478,78,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false
479,79,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false
480,80,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false
481,81,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false
482,82,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
483,83,1,200,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false
484,84,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
485,85,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
486,86,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
487,87,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
488,88,1,200,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
489,89,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
490,90,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
491,91,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
492,92,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false
493,93,1,200,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true
494,94,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
495,95,1,200,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true
496,96,1,200,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true
497,97,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
498,98,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
499,99,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
500,100,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
501,101,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
502,102,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false
503,103,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
504,104,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
505,105,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
506,106,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true
507,107,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false
508,108,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,true
509,109,1,200,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
510,110,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
511,111,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
512,112,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
513,113,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true
514,114,1,200,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true
515,115,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
516,116,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
517,117,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
518,118,1,200,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
519,119,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
520,120,1,200,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
521,121,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
522,122,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
523,123,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
524,124,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
525,125,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
526,126,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
527,127,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
528,128,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
529,129,1,200,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true
530,130,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
531,131,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false
532,132,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
533,133,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
534,134,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
535,135,1,200,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
536,136,1,200,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
537,137,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false
538,138,1,200,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true
539,139,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false
540,140,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false
541,141,1,200,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false
542,142,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
543,143,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
544,144,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
545,145,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
546,146,1,200,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false,true
547,147,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
548,148,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
549,149,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false
550,150,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
551,151,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
552,152,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
553,153,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
554,154,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false
555,155,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
556,156,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
557,157,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
558,158,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false
559,159,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
560,160,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false
561,161,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
562,162,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
563,163,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
564,164,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
565,165,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
566,166,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
567,167,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
568,168,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
569,169,1,200,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
570,170,1,200,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false
571,171,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
572,172,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false
573,173,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
574,174,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
575,175,1,200,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true
576,176,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
577,177,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false
578,178,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false
579,179,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true
580,180,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
581,181,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
582,182,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
583,183,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false
584,184,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
585,185,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
586,186,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
587,187,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
588,188,1,200,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false
589,189,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false
590,190,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
591,191,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
592,192,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
593,193,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
594,194,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
595,195,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
596,196,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true
597,197,1,200,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true
598,198,1,200,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true
599,199,1,200,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
600,0,2,50,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,false,false,false,false
601,1,2,50,true,false,true,true,false,true,true,false,true,true,true,true,true,false,false,false,false,false,not_all_assigned,not_all_assigned
602,2,2,50,true,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true,false,true,false,false
603,3,2,50,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false
604,4,2,50,false,true,false,true,false,true,false,false,false,true,true,true,true,false,true,false,true,true,false,not_all_assigned
605,5,2,50,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,false,false,true,false
606,6,2,50,true,true,false,true,false,false,true,false,false,true,false,false,false,false,true,false,true,true,true,not_all_assigned
607,7,2,50,true,true,true,true,false,false,true,true,false,false,true,true,false,true,false,false,true,false,false,not_all_assigned
608,8,2,50,true,true,false,true,true,true,true,false,true,true,false,false,false,false,true,true,false,true,false,not_all_assigned
609,9,2,50,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,false,true,true,false,not_all_assigned
610,10,2,50,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,false,false,true
611,11,2,50,true,true,true,false,false,true,true,true,false,true,true,false,false,true,false,false,true,true,not_all_assigned,not_all_assigned
612,12,2,50,true,true,true,true,true,true,true,true,false,false,true,false,false,true,false,false,false,true,false,true
613,13,2,50,true,true,true,true,true,false,false,true,false,false,true,true,true,false,true,true,true,false,false,not_all_assigned
614,14,2,50,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,not_all_assigned
615,15,2,50,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,false,false,not_all_assigned
616,16,2,50,true,true,false,true,true,true,false,true,false,true,true,false,false,false,true,true,true,false,true,false
617,17,2,50,true,true,true,false,true,false,true,true,true,true,true,true,false,false,false,true,false,false,true,not_all_assigned
618,18,2,50,true,true,true,true,true,true,false,false,true,true,false,true,true,false,true,false,false,true,true,not_all_assigned
619,19,2,50,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,true,false,false,not_all_assigned,not_all_assigned
620,20,2,50,false,true,false,true,true,true,true,true,false,true,false,true,false,false,true,true,false,false,false,not_all_assigned
621,21,2,50,true,true,true,true,true,true,true,true,false,true,false,true,true,false,false,true,false,true,not_all_assigned,not_all_assigned
622,22,2,50,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true,not_all_assigned,not_all_assigned
623,23,2,50,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,false,true,not_all_assigned
624,24,2,50,true,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true,false,true,false,not_all_assigned
625,25,2,50,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,not_all_assigned
626,26,2,50,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,not_all_assigned
627,27,2,50,true,true,false,true,true,false,true,false,true,true,false,true,false,true,true,true,true,true,false,not_all_assigned
628,28,2,50,true,true,true,true,true,true,false,true,false,true,false,true,true,false,false,true,false,false,false,not_all_assigned
629,29,2,50,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false,not_all_assigned
630,30,2,50,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false,false,false,false,not_all_assigned
631,31,2,50,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false,false,false,false,not_all_assigned
632,32,2,50,true,false,true,true,true,true,false,true,true,false,false,false,false,false,true,true,true,false,false,not_all_assigned
633,33,2,50,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,not_all_assigned
634,34,2,50,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,false,false
635,35,2,50,true,true,true,true,true,false,true,true,false,false,true,false,false,false,false,true,false,true,true,not_all_assigned
636,36,2,50,true,false,true,false,true,false,true,true,true,false,true,false,false,false,false,false,true,false,not_all_assigned,not_all_assigned
637,37,2,50,false,true,true,false,true,true,true,true,true,false,false,true,true,false,true,true,false,false,true,not_all_assigned
638,38,2,50,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,false,true,not_all_assigned
639,39,2,50,false,true,true,true,false,false,false,false,true,true,true,false,true,false,false,true,true,true,true,not_all_assigned
640,40,2,50,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,false,not_all_assigned
641,41,2,50,true,false,true,true,true,true,true,true,true,false,true,true,true,false,false,false,false,false,false,not_all_assigned
642,42,2,50,false,false,false,true,true,false,true,true,true,false,true,true,true,true,false,false,true,false,false,not_all_assigned
643,43,2,50,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,not_all_assigned
644,44,2,50,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,false
645,45,2,50,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,false,false,false,false
646,46,2,50,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true,true,false,false,not_all_assigned
647,47,2,50,true,true,true,false,false,true,false,false,true,false,false,true,false,true,true,true,true,false,false,not_all_assigned
648,48,2,50,true,true,true,true,false,false,true,true,false,true,true,true,false,false,true,true,false,true,false,false
649,49,2,50,true,true,true,true,false,false,true,true,false,true,true,false,true,true,false,true,true,true,true,not_all_assigned
650,50,2,50,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,true,true,false,true,not_all_assigned
651,51,2,50,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,not_all_assigned
652,52,2,50,true,true,false,true,false,false,true,true,true,true,false,false,false,true,false,false,false,false,true,not_all_assigned
653,53,2,50,true,true,true,false,true,true,false,false,true,true,false,false,true,true,true,true,true,true,false,not_all_assigned
654,54,2,50,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,not_all_assigned
655,55,2,50,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,not_all_assigned
656,56,2,50,true,true,true,true,true,true,true,true,false,false,false,false,true,false,false,true,false,false,false,not_all_assigned
657,57,2,50,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,not_all_assigned
658,58,2,50,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,false,not_all_assigned
659,59,2,50,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false
660,60,2,50,true,true,false,true,false,true,true,true,false,false,true,true,false,true,false,true,false,false,false,not_all_assigned
661,61,2,50,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,not_all_assigned
662,62,2,50,true,false,true,false,true,false,false,true,false,true,true,true,false,true,false,false,false,false,false,not_all_assigned
663,63,2,50,true,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,false,false,not_all_assigned
664,64,2,50,false,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,false,false,false,not_all_assigned
665,65,2,50,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false,not_all_assigned,not_all_assigned
666,66,2,50,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,false,false,false,not_all_assigned
667,67,2,50,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,not_all_assigned
668,68,2,50,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,false,false,not_all_assigned,not_all_assigned
669,69,2,50,true,true,false,true,true,false,true,true,false,true,false,false,true,true,true,true,true,false,false,not_all_assigned
670,70,2,50,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,not_all_assigned
671,71,2,50,true,false,true,true,false,true,true,true,true,false,true,true,true,false,false,false,true,true,false,true
672,72,2,50,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,false,false,true,false
673,73,2,50,false,false,true,true,true,false,true,true,true,false,true,false,true,true,false,false,true,true,true,not_all_assigned
674,74,2,50,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,false,false,false,not_all_assigned
675,75,2,50,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,not_all_assigned
676,76,2,50,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,not_all_assigned
677,77,2,50,true,true,true,false,false,true,true,true,false,false,false,true,true,true,false,true,false,false,false,not_all_assigned
678,78,2,50,true,true,true,true,true,true,true,false,false,true,true,true,false,true,false,false,false,false,false,true
679,79,2,50,true,true,true,false,true,true,false,true,true,true,false,true,true,true,false,true,false,true,false,not_all_assigned
680,80,2,50,false,true,true,true,false,true,true,true,true,true,false,true,false,false,false,false,false,true,false,not_all_assigned
681,81,2,50,false,false,true,true,true,true,true,true,false,true,true,true,false,false,false,true,true,false,false,not_all_assigned
682,82,2,50,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false,not_all_assigned
683,83,2,50,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,not_all_assigned
684,84,2,50,true,true,true,false,false,true,true,true,true,true,false,false,true,true,false,true,false,false,false,not_all_assigned
685,85,2,50,true,true,false,true,true,true,true,true,false,false,false,true,false,false,false,true,true,false,false,not_all_assigned
686,86,2,50,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,false,false,false,not_all_assigned
687,87,2,50,true,true,false,true,false,true,false,false,false,false,true,true,false,true,true,true,false,false,false,false
688,88,2,50,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,false,not_all_assigned
689,89,2,50,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,false,false,not_all_assigned,not_all_assigned
690,90,2,50,true,true,true,false,true,true,true,false,true,false,false,false,true,true,true,true,true,true,true,not_all_assigned
691,91,2,50,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,not_all_assigned
692,92,2,50,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false,not_all_assigned
693,93,2,50,true,true,true,false,false,true,true,false,true,false,true,false,false,false,true,false,false,false,false,not_all_assigned
694,94,2,50,true,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true,false,true,true,not_all_assigned
695,95,2,50,false,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,false,not_all_assigned
696,96,2,50,false,true,true,true,false,true,false,true,true,true,true,true,true,false,true,false,false,false,false,not_all_assigned
697,97,2,50,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,false,true,not_all_assigned
698,98,2,50,true,true,true,true,true,true,true,true,false,true,false,true,true,false,false,false,false,false,false,not_all_assigned
699,99,2,50,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,false,true,false,true,not_all_assigned
700,100,2,50,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,not_all_assigned
701,101,2,50,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,false,not_all_assigned
702,102,2,50,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,not_all_assigned,false
703,103,2,50,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,false,not_all_assigned
704,104,2,50,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,false,not_all_assigned,not_all_assigned
705,105,2,50,true,false,true,false,true,false,true,true,true,true,true,false,true,false,false,false,false,false,false,not_all_assigned
706,106,2,50,true,true,true,false,true,true,true,false,false,true,false,true,true,true,true,true,true,false,true,not_all_assigned
707,107,2,50,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true,false,false
708,108,2,50,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,not_all_assigned
709,109,2,50,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,false,true,false,false,not_all_assigned
710,110,2,50,true,true,false,true,true,true,false,true,false,true,false,true,false,true,true,false,false,false,false,not_all_assigned
711,111,2,50,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,false,true,false,not_all_assigned
712,112,2,50,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,not_all_assigned
713,113,2,50,true,true,false,true,false,false,true,false,true,false,true,true,false,false,false,true,false,false,true,not_all_assigned
714,114,2,50,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,true,false,false,true
715,115,2,50,true,true,true,false,true,true,false,false,true,false,false,true,true,true,false,true,true,false,false,not_all_assigned
716,116,2,50,true,true,false,true,true,true,true,false,true,true,false,true,false,false,true,true,false,false,true,not_all_assigned
717,117,2,50,true,true,false,true,true,true,true,true,false,false,true,false,true,true,false,false,false,false,true,not_all_assigned
718,118,2,50,true,false,true,true,true,true,false,false,true,false,true,false,true,false,false,true,true,false,true,true
719,119,2,50,true,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true,false,false,true,not_all_assigned
720,120,2,50,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,false,true,true,not_all_assigned
721,121,2,50,true,true,true,true,false,true,true,false,true,true,true,false,true,true,false,false,true,false,false,not_all_assigned
722,122,2,50,true,true,false,false,false,true,true,false,true,true,false,true,false,false,true,true,true,false,true,false
723,123,2,50,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,false,false,false,not_all_assigned
724,124,2,50,true,true,true,true,false,true,false,true,false,true,false,false,false,true,false,true,false,false,true,not_all_assigned
725,125,2,50,true,true,true,true,false,true,false,true,false,false,false,false,true,true,false,false,false,true,not_all_assigned,not_all_assigned
726,126,2,50,false,true,true,false,true,true,true,false,true,false,true,false,false,false,true,true,false,true,false,not_all_assigned
727,127,2,50,true,false,true,true,true,true,true,false,false,true,true,false,false,true,true,true,true,false,false,not_all_assigned
728,128,2,50,true,true,false,false,true,false,true,true,false,true,true,false,true,false,false,true,true,false,false,false
729,129,2,50,true,true,true,true,false,true,true,false,true,false,true,true,false,true,false,true,true,false,true,not_all_assigned
730,130,2,50,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,not_all_assigned,false
731,131,2,50,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,false,false,not_all_assigned
732,132,2,50,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,false,true,false,false,false
